Status,Titre,Détails,Auteurs,Publication,Pages,Domaine,Langue,Maison d'édition,Format,Acheté chez,Date de l'ajout,Auteur 1,Etat,Auteur,Genre,Naissance,Mort,Pays,Pays 2,Continent,Country,Code
o,Lénine,0,"Carrère d'Encausse, Hélène",1998.0,684,"Biographie, Politique, Russie, XX siècle",Français,Hachette,Papier,Librairie,2014-02-28,"Carrère d'Encausse, Hélène",o,"Carrère d'Encausse, Hélène",F,1929.0,,France,,Europe,France,FRA
o,Alice's Adventures in Wonderland,0,"Carroll, Lewis",1865.0,320,Conte,Anglais,HarperCollins,epub,Payot,2014-03-08,"Carroll, Lewis",m,"Carroll, Lewis",M,1832.0,1898.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,Through the Looking Glass,0,"Carroll, Lewis",1871.0,320,Conte,Anglais,HarperCollins,epub,Payot,2014-03-08,"Carroll, Lewis",m,"Carroll, Lewis",M,1832.0,1898.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,"Écritures, Les",0,"Cavanna, François",1971.0,343,Roman,Français,Aucun,Introuvable,Z-Lib,2014-02-28,"Cavanna, François",m,"Cavanna, François",M,1923.0,2014.0,France,,Europe,France,FRA
o,"Ritals, Les",0,"Cavanna, François",1978.0,384,"Autobiographie, Littérature, XX, France",Français,Aucun,Aucun,Aucun,2014-02-28,"Cavanna, François",m,"Cavanna, François",M,1923.0,2014.0,France,,Europe,France,FRA
o,"ingénieux Hidalgo Don Quichotte de la Manche, Deuxième Partie, L'",0,"Cervantès, Miguel de",1615.0,985,Roman,Français,Éditions Pulsio,epub,Google Play,2022-02-18,"Cervantès, Miguel de",m,"Cervantès, Miguel de",M,1547.0,1616.0,Espagne,,Europe,Spain,ESP
o,"ingénieux Hidalgo Don Quichotte de la Manche, Première Partie, L'",0,"Cervantès, Miguel de",1605.0,892,Roman,Français,Éditions Pulsio,epub,Google Play,2022-02-18,"Cervantès, Miguel de",m,"Cervantès, Miguel de",M,1547.0,1616.0,Espagne,,Europe,Spain,ESP
o,"guerre en Gaule, La ",0,"César, Jules",-50.0,298,Récit,Français,Arléa,Papier,Librairie,2014-02-28,"César, Jules",m,"César, Jules",M,-100.0,-44.0,Italie,,Europe,Italy,ITA
o,"Pythons, The ",Autobiography By The Pythons,"Chapman, Graham & Cleese, John & Gilliam, Terry & Idle, Eric & Jones, Terry",2003.0,544,"Biographie, Cinéma, XX, Angleterre",Anglais,Orion,Papier,Librairie,2014-02-28,"Chapman, Graham",m,"Chapman, Graham",M,1941.0,1989.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,Papillon,0,"Charrière, Henri",1969.0,608,"Autobiographie, XX, France, Guyane",Français,Livre de Poche,Introuvable,Z-Lib,2014-02-28,"Charrière, Henri",m,"Charrière, Henri",M,1906.0,1973.0,France,,Europe,France,FRA
0,Inviting Disaster: Lessons From the Edge of Technology,0,"Chiles, James R.",0.0,486,Technique,Anglais,HarperCollins,Prêt,Scribd,2021-03-09,"Chiles, James R.",o,"Chiles, James R.",M,1955.0,,États-Unis,,Amérique,United States,USA
o,"Mousetrap, The",0,"Christie, Agatha",1952.0,108,Théâtre,Anglais,UK Books,Introuvable,Z-Lib,2021-02-10,"Christie, Agatha",m,"Christie, Agatha",F,1890.0,1976.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,Endless Night,0,"Christie, Agatha",1967.0,256,Policier,Anglais,HarperCollins,epub,OrellFluessi,2019-02-14,"Christie, Agatha",m,"Christie, Agatha",F,1890.0,1976.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,Towards Zero,0,"Christie, Agatha",1944.0,256,Policier,Anglais,HarperCollins,epub,OrellFluessi,2019-02-14,"Christie, Agatha",m,"Christie, Agatha",F,1890.0,1976.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,"Adventure of the Christmas Pudding, The",0,"Christie, Agatha",1960.0,240,Policier,Anglais,HarperCollins,epub,OrellFluessi,2018-12-30,"Christie, Agatha",m,"Christie, Agatha",F,1890.0,1976.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,Passenger to Frankfurt,0,"Christie, Agatha",1970.0,304,Policier,Anglais,HarperCollins,epub,OrellFluessi,2018-12-30,"Christie, Agatha",m,"Christie, Agatha",F,1890.0,1976.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,Postern of Fate,0,"Christie, Agatha",1973.0,400,Policier,Anglais,HarperCollins,epub,OrellFluessi,2018-12-30,"Christie, Agatha",m,"Christie, Agatha",F,1890.0,1976.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,Hallowe'en Party,0,"Christie, Agatha",1969.0,336,Policier,Anglais,HarperCollins,epub,OrellFluessi,2018-12-28,"Christie, Agatha",m,"Christie, Agatha",F,1890.0,1976.0,Royaume-Uni,,Europe,United Kingdom,GBR
